event_id,user_id,event_name,timestamp,metadata
e_2280,u_1421,signup_success,2024-12-20T15:56:25,"{""source"": ""ads""}"
e_2992,u_1549,onboarding_complete,2024-06-22T14:57:40,{}
e_4472,u_1827,view_item,2023-11-25T23:35:05,{}
e_4287,u_1795,logout,2023-12-03T07:40:43,{}
e_3962,u_1732,view_dashboard,2025-07-11T19:19:30,{}
e_2177,u_1399,view_item,2023-12-01T15:23:58,{}
e_425,u_1084,view_dashboard,2023-09-09T15:14:13,{}
e_393,u_1076,onboarding_complete,2025-03-20T00:34:03,{}
e_5078,u_1943,onboarding_complete,2024-06-17T10:18:16,{}
e_3949,u_1731,signup_success,2024-12-09T03:23:32,"{""source"": ""ads""}"
e_105,u_1020,like,2025-10-23T06:03:04,{}
e_2673,u_1487,comment,2025-04-28T10:04:31,{}
e_3432,u_1636,search,2025-03-03T02:28:35,{}
e_3113,u_1574,view_dashboard,2024-04-20T21:16:43,{}
e_3627,u_1671,view_dashboard,2025-08-06T05:53:23,{}
e_4838,u_1903,search,2025-06-06T07:34:48,{}
e_1949,u_1358,signup_success,2024-11-20T17:45:34,"{""source"": ""organic""}"
e_1460,u_1268,view_item,2025-12-05T00:42:58,{}
e_3765,u_1698,like,2025-05-08T13:09:44,{}
e_4971,u_1925,logout,2024-02-15T01:14:35,{}
e_3782,u_1701,logout,2025-01-01T15:08:46,{}
e_5146,u_1956,start_project,2023-12-19T07:27:11,{}
e_1588,u_1290,activation,2024-07-27T08:03:43,{}
e_4162,u_1772,onboarding_complete,2024-01-30T03:24:26,{}
e_1732,u_1315,search,2025-12-05T15:50:55.397253,{}
e_5120,u_1952,view_dashboard,2024-07-19T06:09:21,{}
e_4191,u_1778,view_dashboard,2025-03-22T02:22:32,{}
e_183,u_1033,view_item,2023-11-15T10:49:45,{}
e_1792,u_1326,activation,2025-10-01T19:17:54,{}
e_2356,u_1433,signup_success,2025-11-25T09:33:07,"{""source"": ""organic""}"
e_1941,u_1356,view_dashboard,2024-04-18T05:17:10,{}
e_703,u_1133,view_dashboard,2024-11-22T16:32:04,{}
e_2443,u_1447,start_project,2025-08-30T08:33:48,{}
e_4163,u_1773,signup_success,2024-01-08T10:09:00,"{""source"": ""ads""}"
e_497,u_1095,search,2023-10-21T14:11:53,{}
e_465,u_1091,search,2025-11-07T04:02:07,{}
e_3095,u_1571,search,2024-07-29T17:30:28,{}
e_4656,u_1868,view_dashboard,2024-11-28T06:44:55,{}
e_173,u_1032,search,2024-03-26T16:54:59,{}
e_3553,u_1658,start_project,2025-04-11T21:23:50,{}
e_5153,u_1957,view_item,2025-08-05T09:33:32,{}
e_2541,u_1466,signup_success,2023-12-12T07:05:31,"{""source"": ""organic""}"
e_5014,u_1933,start_project,2024-02-17T20:13:30,{}
e_3407,u_1632,view_item,2024-07-30T18:01:38,{}
e_2261,u_1415,conversion,2025-08-31T16:34:12,"{""ab_group"": ""B""}"
e_2113,u_1387,like,2025-07-21T22:42:47,{}
e_901,u_1168,search,2025-02-03T07:40:46,{}
e_1447,u_1265,logout,2024-03-22T21:06:51,{}
e_1912,u_1352,comment,2024-07-12T21:17:12,{}
e_2698,u_1493,signup_success,2024-04-19T19:04:38,"{""source"": ""organic""}"
e_3478,u_1644,view_dashboard,2024-12-27T16:54:46,{}
e_742,u_1138,activation,2025-09-16T15:26:05,{}
e_2294,u_1423,view_item,2024-06-13T14:38:03,{}
e_2453,u_1449,view_dashboard,2024-09-28T13:05:31,{}
e_3439,u_1638,signup_success,2024-02-22T06:23:47,"{""source"": ""organic""}"
e_4397,u_1816,view_item,2025-04-17T12:15:00,{}
e_1207,u_1222,onboarding_complete,2025-03-12T01:59:41,{}
e_510,u_1098,view_dashboard,2024-05-29T18:16:56,{}
e_4467,u_1827,logout,2023-11-18T04:44:05,{}
e_3138,u_1580,signup_success,2024-12-27T08:53:01,"{""source"": ""ads""}"
e_3230,u_1599,onboarding_complete,2025-04-08T14:01:55,{}
e_3828,u_1708,view_dashboard,2024-01-19T20:47:40,{}
e_1550,u_1283,view_dashboard,2025-05-30T11:43:19,{}
e_4762,u_1889,logout,2024-04-17T08:01:48,{}
e_2203,u_1403,view_item,2025-08-16T02:24:28,{}
e_2567,u_1470,signup_success,2025-08-26T19:29:23,"{""source"": ""organic""}"
e_3085,u_1570,onboarding_complete,2025-08-27T06:37:35,{}
e_2045,u_1374,comment,2025-10-21T05:33:59,{}
e_768,u_1144,signup_success,2024-06-12T16:54:54,"{""source"": ""organic""}"
e_5234,u_1972,signup_success,2024-09-20T05:43:41,"{""source"": ""ads""}"
e_1509,u_1277,view_dashboard,2024-08-03T05:57:15,{}
e_422,u_1083,view_dashboard,2024-02-12T16:24:54,{}
e_124,u_1023,view_dashboard,2024-09-09T08:27:12,{}
e_5274,u_1980,onboarding_complete,2024-04-27T19:37:25,{}
e_3025,u_1555,search,2025-02-15T09:44:38,{}
e_820,u_1153,start_project,2024-04-13T20:54:33,{}
e_1404,u_1254,onboarding_complete,2025-07-27T20:21:52,{}
e_1383,u_1251,onboarding_complete,2025-10-31T11:01:47,{}
e_2149,u_1394,activation,2024-07-16T09:04:10,{}
e_4714,u_1880,view_item,2024-11-26T07:21:09,{}
e_1576,u_1288,view_item,2025-12-05T15:50:55.397253,{}
e_1639,u_1298,onboarding_complete,2025-05-27T13:20:06,{}
e_1796,u_1326,comment,2025-10-26T09:29:16,{}
e_5172,u_1961,like,2024-04-27T04:45:03,{}
e_4788,u_1894,like,2024-02-26T02:47:51,{}
e_400,u_1077,logout,2025-08-03T18:21:24,{}
e_2311,u_1426,view_item,2024-05-13T17:43:28,{}
e_883,u_1165,search,2023-11-08T10:09:32,{}
e_5342,u_1994,onboarding_complete,2025-03-21T04:32:24,{}
e_4973,u_1926,onboarding_complete,2024-12-05T04:39:29,{}
e_1353,u_1246,start_project,2025-11-25T12:44:08,{}
e_3162,u_1585,view_dashboard,2023-11-17T07:15:59,{}
e_4890,u_1913,activation,2023-10-11T06:06:57,{}
e_2131,u_1391,signup_success,2024-02-19T22:04:41,"{""source"": ""referral""}"
e_983,u_1182,comment,2024-04-11T17:53:41,{}
e_457,u_1090,view_item,2024-02-08T13:10:27,{}
e_4077,u_1752,start_project,2023-09-26T01:43:13,{}
e_1080,u_1201,view_dashboard,2024-07-05T18:43:01,{}
e_1951,u_1359,signup_success,2023-09-30T14:18:57,"{""source"": ""ads""}"
e_4636,u_1864,view_item,2025-01-28T11:47:34,{}
e_690,u_1131,view_item,2023-12-25T22:33:45,{}
e_2430,u_1445,view_item,2023-12-06T22:46:14,{}
e_642,u_1122,start_project,2024-08-07T15:10:47,{}
e_2393,u_1439,signup_success,2025-09-07T14:56:56,"{""source"": ""organic""}"
e_2826,u_1517,onboarding_complete,2025-06-25T06:05:18,{}
e_1954,u_1359,comment,2023-10-04T04:46:18,{}
e_3168,u_1586,activation,2025-11-01T15:16:22,{}
e_3385,u_1628,start_project,2025-09-04T22:46:42,{}
e_3971,u_1734,onboarding_complete,2025-05-04T01:21:26,{}
e_2711,u_1496,signup_success,2025-04-25T15:45:24,"{""source"": ""organic""}"
e_5007,u_1932,onboarding_complete,2025-02-17T22:49:23,{}
e_5122,u_1953,view_item,2024-09-24T20:23:31,{}
e_3380,u_1628,onboarding_complete,2025-08-21T04:18:38,{}
e_1885,u_1345,signup_success,2024-10-30T02:19:55,"{""source"": ""organic""}"
e_4002,u_1739,view_item,2025-10-28T18:21:40,{}
e_390,u_1075,start_project,2025-03-15T02:33:24,{}
e_2495,u_1456,view_item,2024-06-04T07:19:27,{}
e_3606,u_1669,view_item,2024-03-15T16:03:56,{}
e_3037,u_1559,signup_success,2025-02-12T13:15:02,"{""source"": ""ads""}"
e_3337,u_1619,search,2024-09-26T01:00:42,{}
e_846,u_1157,conversion,2025-12-05T15:50:55.397253,"{""ab_group"": ""A""}"
e_543,u_1107,like,2024-04-09T02:40:49,{}
e_92,u_1018,signup_success,2024-08-14T10:12:36,"{""source"": ""ads""}"
e_5055,u_1939,signup_success,2025-06-24T12:16:37,"{""source"": ""ads""}"
e_1980,u_1363,search,2025-06-09T23:41:45,{}
e_5220,u_1968,logout,2025-10-01T18:04:23,{}
e_4400,u_1816,comment,2025-05-01T23:36:23,{}
e_3350,u_1622,search,2025-05-30T16:54:25,{}
e_3751,u_1696,logout,2024-12-12T16:30:29,{}
e_2965,u_1543,search,2023-12-05T21:11:14,{}
e_2530,u_1463,view_dashboard,2024-06-14T18:19:11,{}
e_1677,u_1305,view_item,2025-11-05T08:44:38,{}
e_1049,u_1195,conversion,2024-09-24T21:22:33,"{""ab_group"": ""B""}"
e_2950,u_1541,signup_success,2025-04-22T15:57:48,"{""source"": ""ads""}"
e_1961,u_1361,signup_success,2025-09-11T06:03:28,"{""source"": ""referral""}"
e_2531,u_1463,view_item,2024-06-24T16:58:51,{}
e_3835,u_1710,activation,2024-07-09T17:04:46,{}
e_4445,u_1824,view_dashboard,2023-09-13T15:06:37,{}
e_238,u_1042,comment,2025-08-25T02:11:45,{}
e_3425,u_1635,view_dashboard,2024-02-02T20:21:33,{}
e_4031,u_1744,view_dashboard,2023-09-20T23:43:01,{}
e_1134,u_1211,view_item,2023-10-27T04:46:53,{}
e_2881,u_1527,onboarding_complete,2025-03-06T19:00:47,{}
e_1806,u_1328,view_dashboard,2025-10-12T12:51:06,{}
e_4455,u_1825,view_item,2024-01-30T11:09:06,{}
e_164,u_1031,signup_success,2024-09-05T21:05:30,"{""source"": ""organic""}"
e_4035,u_1745,activation,2024-01-28T16:50:28,{}
e_5113,u_1951,signup_success,2025-08-26T03:13:58,"{""source"": ""ads""}"
e_5061,u_1940,search,2023-11-14T01:18:20,{}
e_5049,u_1938,logout,2023-10-29T00:41:28,{}
e_3989,u_1736,search,2024-06-04T05:53:15,{}
e_3700,u_1687,view_dashboard,2025-12-05T15:50:55.397253,{}
e_266,u_1051,signup_success,2024-04-22T01:16:07,"{""source"": ""organic""}"
e_2002,u_1367,onboarding_complete,2023-11-25T23:42:15,{}
e_1812,u_1329,conversion,2025-06-19T04:05:47,"{""ab_group"": ""B""}"
e_2979,u_1545,activation,2024-08-07T16:42:25,{}
e_5101,u_1948,onboarding_complete,2024-08-24T12:18:35,{}
e_2907,u_1532,view_item,2023-09-29T22:09:47,{}
e_3642,u_1675,view_item,2025-12-05T10:53:18,{}
e_1429,u_1260,start_project,2024-11-26T18:47:43,{}
e_399,u_1077,view_dashboard,2025-08-03T22:53:53,{}
e_3227,u_1598,like,2025-08-18T10:44:47,{}
e_3929,u_1726,view_dashboard,2025-08-04T19:05:18,{}
e_3079,u_1569,signup_success,2025-11-27T08:44:29,"{""source"": ""ads""}"
e_4797,u_1895,view_item,2024-02-24T02:44:36,{}
e_4994,u_1929,like,2024-03-07T01:52:13,{}
e_3249,u_1602,signup_success,2025-10-02T17:19:08,"{""source"": ""ads""}"
e_1453,u_1266,view_dashboard,2023-11-03T20:12:21,{}
e_594,u_1114,like,2024-04-22T23:13:09,{}
e_2726,u_1498,start_project,2025-06-24T06:40:14,{}
e_42,u_1008,like,2024-04-17T14:14:00,{}
e_561,u_1110,like,2024-10-22T09:23:36,{}
e_5040,u_1936,view_dashboard,2025-11-05T04:38:06,{}
e_3519,u_1652,start_project,2025-06-28T09:43:15,{}
e_244,u_1043,view_item,2023-11-24T11:48:48,{}
e_1340,u_1244,search,2024-04-04T19:40:42,{}
e_3204,u_1593,view_item,2025-03-11T15:26:57,{}
e_4415,u_1819,activation,2025-05-19T08:02:38,{}
e_406,u_1079,signup_success,2025-10-08T09:45:06,"{""source"": ""organic""}"
e_1443,u_1264,search,2024-10-02T13:32:08,{}
e_262,u_1049,signup_success,2024-04-12T11:57:15,"{""source"": ""ads""}"
e_4789,u_1894,view_item,2024-02-27T14:22:55,{}
e_1690,u_1307,search,2025-06-13T07:25:12,{}
e_1726,u_1314,view_dashboard,2024-05-16T01:47:33,{}
e_1204,u_1221,view_item,2025-08-16T13:44:23,{}
e_835,u_1156,signup_success,2024-10-04T09:47:57,"{""source"": ""organic""}"
e_1867,u_1339,view_dashboard,2024-05-09T21:38:42,{}
e_2497,u_1457,signup_success,2024-01-02T07:07:23,"{""source"": ""ads""}"
e_3017,u_1553,comment,2024-06-15T09:46:10,{}
e_4007,u_1740,onboarding_complete,2024-03-31T22:21:01,{}
e_2011,u_1369,comment,2024-12-17T20:29:32,{}
e_3200,u_1592,view_dashboard,2024-02-03T10:27:28,{}
e_341,u_1066,view_dashboard,2024-04-19T06:31:14,{}
e_4320,u_1803,search,2025-07-16T20:59:28,{}
e_1602,u_1292,signup_success,2025-07-23T07:55:39,"{""source"": ""organic""}"
e_2797,u_1513,logout,2024-05-29T01:01:55,{}
e_3472,u_1643,signup_success,2024-01-25T08:29:16,"{""source"": ""organic""}"
e_5045,u_1937,logout,2025-08-24T10:18:47,{}
e_481,u_1094,activation,2024-07-30T19:49:48,{}
e_3254,u_1602,view_dashboard,2025-11-01T18:28:41,{}
e_4081,u_1753,start_project,2024-06-16T21:57:51,{}
e_1524,u_1280,comment,2024-03-21T05:06:37,{}
e_3927,u_1726,onboarding_complete,2025-08-03T13:55:11,{}
e_4774,u_1892,start_project,2023-12-18T00:09:44,{}
e_4982,u_1927,view_item,2024-08-17T11:38:52,{}
e_3524,u_1653,onboarding_complete,2025-08-07T10:11:14,{}
e_800,u_1149,start_project,2023-09-28T10:18:52,{}
e_1767,u_1321,onboarding_complete,2025-03-26T22:28:26,{}
e_4810,u_1898,start_project,2025-01-22T14:23:01,{}
e_3706,u_1688,onboarding_complete,2024-12-23T03:07:12,{}
e_2454,u_1450,signup_success,2025-03-20T19:25:48,"{""source"": ""organic""}"
e_3319,u_1614,view_dashboard,2025-01-14T19:28:47,{}
e_4254,u_1788,signup_success,2024-10-13T15:15:38,"{""source"": ""referral""}"
e_4871,u_1910,signup_success,2024-08-26T18:37:25,"{""source"": ""organic""}"
e_5026,u_1934,view_dashboard,2024-10-08T17:59:08,{}
e_364,u_1071,comment,2025-11-21T21:08:40,{}
e_1272,u_1233,signup_success,2025-10-07T05:42:04,"{""source"": ""organic""}"
e_3559,u_1660,signup_success,2025-08-17T10:45:57,"{""source"": ""ads""}"
e_4839,u_1903,view_item,2025-06-10T04:02:38,{}
e_4308,u_1800,view_dashboard,2025-03-31T01:30:44,{}
e_4454,u_1825,like,2024-01-26T05:52:50,{}
e_348,u_1067,logout,2025-02-09T11:48:07,{}
e_4294,u_1796,view_item,2024-11-27T03:19:20,{}
e_4965,u_1924,start_project,2025-01-21T03:15:03,{}
e_2563,u_1469,view_dashboard,2024-07-14T21:10:25,{}
e_3028,u_1556,search,2025-07-06T05:05:29,{}
e_5020,u_1934,signup_success,2024-09-16T10:27:35,"{""source"": ""organic""}"
e_1424,u_1259,signup_success,2023-12-21T21:48:33,"{""source"": ""ads""}"
e_657,u_1125,view_item,2024-04-11T14:33:15,{}
e_3704,u_1687,view_dashboard,2025-12-05T15:50:55.397253,{}
e_4955,u_1922,view_item,2025-07-15T14:19:00,{}
e_2103,u_1384,view_dashboard,2023-10-12T11:39:03,{}
e_633,u_1120,logout,2023-11-11T10:06:31,{}
e_3338,u_1619,view_item,2024-09-28T10:50:26,{}
e_2494,u_1456,view_item,2024-05-30T04:53:04,{}
e_2666,u_1486,start_project,2024-02-29T14:10:19,{}
e_3719,u_1690,view_item,2025-07-29T03:06:18,{}
e_4676,u_1873,view_item,2024-11-03T10:40:50,{}
e_3821,u_1707,search,2025-06-27T19:02:54,{}
e_3581,u_1665,onboarding_complete,2025-05-13T18:12:33,{}
e_4629,u_1863,comment,2025-09-18T15:48:46,{}
e_2501,u_1458,activation,2024-07-22T20:21:53,{}
e_1466,u_1269,signup_success,2025-08-04T07:18:17,"{""source"": ""organic""}"
e_3264,u_1605,onboarding_complete,2024-02-03T19:01:13,{}
e_116,u_1021,view_dashboard,2024-01-12T03:39:00,{}
e_1822,u_1331,logout,2025-01-26T01:09:30,{}
e_1495,u_1274,view_item,2025-09-30T10:06:05,{}
e_2402,u_1441,signup_success,2025-10-16T08:50:27,"{""source"": ""organic""}"
e_1233,u_1225,view_item,2024-11-28T03:20:54,{}
e_2662,u_1486,view_dashboard,2024-02-12T19:53:16,{}
e_2818,u_1515,view_item,2024-12-01T15:06:26,{}
e_3314,u_1614,view_dashboard,2024-12-31T20:31:17,{}
e_4913,u_1918,onboarding_complete,2024-09-28T17:57:06,{}
e_1154,u_1214,signup_success,2023-09-04T12:16:32,"{""source"": ""organic""}"
e_4275,u_1792,view_dashboard,2024-10-05T19:21:46,{}
e_58,u_1011,signup_success,2024-03-22T23:47:17,"{""source"": ""organic""}"
e_3928,u_1726,activation,2025-08-03T16:25:11,{}
e_3705,u_1688,signup_success,2024-12-23T02:52:12,"{""source"": ""organic""}"
e_4607,u_1859,logout,2024-01-02T19:22:02,{}
e_5314,u_1987,onboarding_complete,2025-11-05T14:06:03,{}
e_1736,u_1315,view_dashboard,2025-12-05T15:50:55.397253,{}
e_2824,u_1516,start_project,2025-03-21T10:15:11,{}
e_2197,u_1403,onboarding_complete,2025-08-01T22:10:52,{}
e_160,u_1029,logout,2025-03-28T09:48:14,{}
e_2476,u_1453,view_item,2024-08-23T08:37:41,{}
e_2565,u_1469,search,2024-07-24T06:28:22,{}
e_3653,u_1679,signup_success,2024-07-31T15:11:54,"{""source"": ""referral""}"
e_4126,u_1764,like,2025-03-12T09:59:44,{}
e_2609,u_1476,comment,2023-12-22T22:26:19,{}
e_4160,u_1771,view_dashboard,2024-07-31T22:45:01,{}
e_708,u_1134,activation,2024-12-22T13:07:20,{}
e_3047,u_1561,signup_success,2025-06-02T16:09:17,"{""source"": ""organic""}"
e_5267,u_1979,signup_success,2024-06-18T16:23:34,"{""source"": ""referral""}"
e_1094,u_1204,comment,2025-09-30T20:58:02,{}
e_4106,u_1759,comment,2025-02-25T06:24:24,{}
e_1377,u_1250,onboarding_complete,2024-06-12T02:45:17,{}
e_5279,u_1981,like,2024-05-27T07:26:31,{}
e_73,u_1014,onboarding_complete,2024-12-03T21:56:05,{}
e_1923,u_1353,like,2024-11-15T22:50:46,{}
e_3669,u_1682,search,2024-10-01T05:33:34,{}
e_1765,u_1320,like,2025-07-25T00:11:57,{}
e_744,u_1139,signup_success,2025-11-28T04:03:44,"{""source"": ""organic""}"
e_3320,u_1614,start_project,2025-01-20T20:50:26,{}
e_1006,u_1188,view_dashboard,2023-09-12T21:10:54,{}
e_2669,u_1487,view_item,2025-04-01T19:09:42,{}
e_1191,u_1219,onboarding_complete,2025-03-28T00:32:57,{}
e_4487,u_1830,view_item,2025-10-05T05:44:08,{}
e_2602,u_1475,search,2025-07-01T17:09:03,{}
e_1126,u_1210,signup_success,2025-01-13T09:17:33,"{""source"": ""organic""}"
e_1242,u_1226,search,2023-11-09T06:21:46,{}
e_3286,u_1609,view_dashboard,2024-11-27T12:02:38,{}
e_4442,u_1824,signup_success,2023-09-07T06:38:04,"{""source"": ""organic""}"
e_3978,u_1735,view_item,2023-11-02T17:04:00,{}
e_999,u_1186,search,2024-07-25T06:40:55,{}
e_3918,u_1724,onboarding_complete,2024-11-29T08:45:34,{}
e_5303,u_1985,view_dashboard,2024-12-04T20:59:43,{}
e_2685,u_1490,start_project,2025-10-28T00:22:35,{}
e_1578,u_1289,signup_success,2025-05-14T23:54:49,"{""source"": ""ads""}"
e_5147,u_1957,signup_success,2025-07-18T15:31:19,"{""source"": ""ads""}"
e_1827,u_1332,onboarding_complete,2024-05-02T10:29:25,{}
e_3805,u_1704,view_item,2024-04-19T23:15:43,{}
e_5360,u_1998,signup_success,2024-06-06T16:27:18,"{""source"": ""organic""}"
e_4082,u_1753,view_dashboard,2024-06-22T11:11:58,{}
e_441,u_1087,signup_success,2025-06-02T10:56:14,"{""source"": ""organic""}"
e_5320,u_1989,comment,2024-11-27T15:09:11,{}
e_1101,u_1205,comment,2024-02-07T13:47:34,{}
e_2638,u_1481,start_project,2024-05-19T18:35:49,{}
e_3537,u_1655,start_project,2024-03-29T00:39:26,{}
e_650,u_1124,signup_success,2024-06-12T17:46:56,"{""source"": ""ads""}"
e_1547,u_1282,conversion,2025-08-13T17:20:10,"{""ab_group"": ""B""}"
e_3232,u_1599,view_dashboard,2025-04-09T04:23:25,{}
e_4086,u_1754,start_project,2024-01-15T10:32:38,{}
e_4105,u_1759,view_item,2025-02-12T17:03:34,{}
e_3659,u_1680,view_item,2024-03-18T17:24:40,{}
e_3683,u_1684,logout,2024-03-15T10:24:47,{}
e_4602,u_1858,view_item,2024-07-13T03:52:12,{}
e_631,u_1120,comment,2023-11-05T09:11:12,{}
e_673,u_1128,comment,2024-05-09T10:49:12,{}
e_1250,u_1228,signup_success,2024-09-01T07:46:42,"{""source"": ""ads""}"
e_3995,u_1738,activation,2024-04-01T01:32:00,{}
e_483,u_1094,view_dashboard,2024-07-28T22:32:08,{}
e_1585,u_1289,start_project,2025-06-10T23:37:59,{}
e_4923,u_1919,logout,2025-05-19T22:31:00,{}
e_4969,u_1925,view_item,2024-02-07T14:47:08,{}
e_3516,u_1652,signup_success,2025-06-16T15:28:28,"{""source"": ""ads""}"
e_1463,u_1268,view_item,2025-12-05T15:50:55.397253,{}
e_3041,u_1559,start_project,2025-02-20T10:44:15,{}
e_4319,u_1803,onboarding_complete,2025-07-13T15:49:55,{}
e_4672,u_1873,onboarding_complete,2024-11-01T11:06:33,{}
e_5350,u_1996,view_dashboard,2024-01-06T16:11:10,{}
e_3274,u_1606,comment,2023-11-05T22:13:21,{}
e_3239,u_1600,onboarding_complete,2024-04-27T15:40:25,{}
e_3132,u_1578,view_dashboard,2025-02-04T20:21:00,{}
e_2579,u_1472,view_item,2023-10-17T17:05:26,{}
e_4379,u_1814,signup_success,2025-04-10T08:23:30,"{""source"": ""referral""}"
e_50,u_1009,view_dashboard,2025-02-24T14:54:02,{}
e_4608,u_1859,like,2024-01-04T00:17:53,{}
e_3780,u_1700,view_dashboard,2024-01-04T16:21:44,{}
e_859,u_1161,search,2024-02-10T16:31:36,{}
e_3226,u_1598,start_project,2025-08-22T01:09:18,{}
e_1073,u_1200,view_dashboard,2025-07-19T03:13:22,{}
e_720,u_1135,conversion,2025-07-28T14:47:29,"{""ab_group"": ""B""}"
e_3652,u_1678,like,2023-12-06T02:48:05,{}
e_2632,u_1480,onboarding_complete,2024-03-07T02:22:18,{}
e_5235,u_1972,onboarding_complete,2024-09-20T05:56:41,{}
e_1661,u_1303,signup_success,2023-10-18T08:55:32,"{""source"": ""referral""}"
e_1657,u_1301,view_item,2024-04-24T02:41:45,{}
e_2426,u_1444,view_dashboard,2024-12-28T06:49:59,{}
e_4100,u_1758,onboarding_complete,2025-11-05T14:05:29,{}
e_4544,u_1844,signup_success,2024-11-26T15:08:45,"{""source"": ""organic""}"
e_5343,u_1994,logout,2025-03-24T00:32:33,{}
e_3823,u_1708,signup_success,2023-12-29T05:08:58,"{""source"": ""ads""}"
e_3098,u_1572,onboarding_complete,2023-09-15T20:13:45,{}
e_4813,u_1899,signup_success,2025-10-12T20:32:02,"{""source"": ""organic""}"
e_4010,u_1741,signup_success,2024-04-09T08:34:41,"{""source"": ""referral""}"
e_5106,u_1949,view_item,2025-07-10T21:53:24,{}
e_3190,u_1590,start_project,2025-05-01T03:23:48,{}
e_2935,u_1537,onboarding_complete,2025-10-21T06:52:33,{}
e_4438,u_1823,view_item,2024-08-13T17:02:20,{}
e_4314,u_1801,comment,2024-08-15T08:23:41,{}
e_2607,u_1476,search,2023-12-28T02:42:14,{}
e_1386,u_1251,start_project,2025-11-02T02:56:35,{}
e_4267,u_1790,start_project,2024-08-03T03:08:17,{}
e_1400,u_1253,signup_success,2025-02-03T14:35:03,"{""source"": ""referral""}"
e_1196,u_1220,comment,2023-12-29T21:36:42,{}
e_1409,u_1255,onboarding_complete,2024-08-05T01:56:28,{}
e_1846,u_1335,view_item,2024-05-03T05:04:08,{}
e_1799,u_1327,like,2024-12-20T06:55:17,{}
e_1476,u_1271,view_dashboard,2023-11-17T11:48:16,{}
e_4461,u_1826,onboarding_complete,2025-07-05T15:08:08,{}
e_36,u_1007,logout,2023-10-03T23:41:55,{}
e_4089,u_1755,activation,2025-02-22T23:10:11,{}
e_2346,u_1431,start_project,2024-03-28T18:00:00,{}
e_4975,u_1926,search,2024-12-17T00:01:45,{}
e_3313,u_1614,start_project,2024-12-24T20:52:22,{}
e_2360,u_1434,signup_success,2024-08-14T10:20:21,"{""source"": ""organic""}"
e_3007,u_1551,comment,2023-10-16T00:44:41,{}
e_2207,u_1404,like,2025-12-05T15:50:55.397253,{}
e_3701,u_1687,view_item,2025-12-02T06:36:00,{}
e_4734,u_1884,start_project,2024-04-19T22:16:32,{}
e_3180,u_1589,search,2024-06-17T09:40:06,{}
e_1287,u_1235,view_item,2025-11-29T10:02:00,{}
e_350,u_1068,onboarding_complete,2023-12-03T01:53:59,{}
e_2138,u_1392,search,2025-05-19T15:40:45,{}
e_2692,u_1492,signup_success,2025-11-18T22:36:47,"{""source"": ""organic""}"
e_3733,u_1693,comment,2025-12-05T15:50:55.397253,{}
e_3614,u_1670,start_project,2024-05-21T05:24:00,{}
e_1682,u_1306,signup_success,2024-12-10T15:11:58,"{""source"": ""organic""}"
e_4997,u_1930,signup_success,2024-05-11T16:00:59,"{""source"": ""organic""}"
e_1444,u_1264,start_project,2024-10-22T22:33:46,{}
e_3750,u_1696,start_project,2024-12-10T18:19:21,{}
e_3216,u_1597,signup_success,2024-07-26T06:58:44,"{""source"": ""organic""}"
e_1672,u_1304,start_project,2025-01-09T07:45:38,{}
e_3410,u_1632,view_dashboard,2024-08-15T15:58:12,{}
e_1180,u_1216,start_project,2025-06-29T21:03:00,{}
e_2799,u_1513,start_project,2024-06-02T08:06:51,{}
e_1693,u_1307,search,2025-06-27T05:41:49,{}
e_4356,u_1811,search,2023-12-27T08:47:38,{}
e_373,u_1072,conversion,2025-05-10T09:18:46,"{""ab_group"": ""A""}"
e_3056,u_1562,like,2025-10-19T14:14:56,{}
e_4817,u_1899,view_item,2025-10-18T03:42:26,{}
e_1917,u_1353,signup_success,2024-11-03T19:45:15,"{""source"": ""organic""}"
e_1358,u_1246,comment,2025-12-05T15:50:55.397253,{}
e_1826,u_1332,signup_success,2024-05-02T10:01:25,"{""source"": ""referral""}"
e_787,u_1147,start_project,2023-12-10T04:15:12,{}
e_470,u_1092,view_item,2025-03-16T00:21:09,{}
e_141,u_1026,onboarding_complete,2025-09-17T17:51:58,{}
e_789,u_1147,logout,2023-12-12T22:14:44,{}
e_324,u_1062,activation,2025-03-08T04:36:53,{}
e_51,u_1009,view_dashboard,2025-02-21T14:04:26,{}
e_715,u_1135,onboarding_complete,2025-07-22T00:50:41,{}
e_4826,u_1901,signup_success,2024-12-03T20:37:40,"{""source"": ""ads""}"
e_2841,u_1519,search,2023-11-18T13:35:44,{}
e_2447,u_1449,signup_success,2024-09-12T17:14:50,"{""source"": ""organic""}"
e_5170,u_1961,view_dashboard,2024-04-14T04:53:43,{}
e_4639,u_1865,search,2025-07-20T23:59:11,{}
e_4992,u_1929,search,2024-03-06T00:23:54,{}
e_4936,u_1920,search,2025-12-05T15:50:55.397253,{}
e_4783,u_1893,comment,2024-06-06T17:44:46,{}
e_2667,u_1487,signup_success,2025-03-30T11:11:28,"{""source"": ""organic""}"
e_407,u_1079,view_dashboard,2025-10-19T04:21:23,{}
e_3883,u_1717,logout,2025-10-11T05:36:46,{}
e_1005,u_1188,onboarding_complete,2023-09-10T17:03:54,{}
e_3474,u_1643,view_item,2024-01-30T22:03:10,{}
e_891,u_1166,activation,2023-10-31T15:55:34,{}
e_2412,u_1443,signup_success,2025-06-23T18:01:27,"{""source"": ""organic""}"
e_2546,u_1466,view_item,2023-12-13T19:17:45,{}
